2017-06-10 17:47:47,794 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@639] - Exception causing close of session 0x0 due to java.io.IOException: Len error 1195725856
2017-06-10 17:47:47,794 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.210.152:56914 (no session established for client)
2017-06-10 17:52:24,749 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.139.239:42840
2017-06-10 17:52:24,755 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /192.168.139.239:42840
2017-06-10 17:52:24,762 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x15c91616a3b0004 with negotiated timeout 10000 for client /192.168.139.239:42840
2017-06-10 17:52:26,262 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.139.239:42841
2017-06-10 17:52:26,262 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /192.168.139.239:42841
2017-06-10 17:52:26,269 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x15c91616a3b0005 with negotiated timeout 10000 for client /192.168.139.239:42841
2017-06-10 17:52:26,462 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.139.239:42842
2017-06-10 17:52:26,463 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /192.168.139.239:42842
2017-06-10 17:52:26,467 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x15c91616a3b0006 with negotiated timeout 10000 for client /192.168.139.239:42842
2017-06-10 17:52:26,699 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x15c91616a3b0006
2017-06-10 17:52:26,704 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /192.168.139.239:42842 which had sessionid 0x15c91616a3b0006
2017-06-10 17:52:26,902 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /192.168.139.239:42843
2017-06-10 17:52:26,903 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /192.168.139.239:42843
2017-06-10 17:52:26,905 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x15c91616a3b0007 with negotiated timeout 10000 for client /192.168.139.239:42843
2017-06-10 17:52:47,272 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x40 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/instance/7/tomcat.marathon-8ec61670-4dc2-11e7-96c5-1e7ed3479670 Error:KeeperErrorCode = NoNode for /marathon/state/instance/7/tomcat.marathon-8ec61670-4dc2-11e7-96c5-1e7ed3479670
2017-06-10 17:52:47,286 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x42 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/instance/b/tomcat.marathon-8ec68ba1-4dc2-11e7-96c5-1e7ed3479670 Error:KeeperErrorCode = NoNode for /marathon/state/instance/b/tomcat.marathon-8ec68ba1-4dc2-11e7-96c5-1e7ed3479670
2017-06-10 17:52:47,300 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x44 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/instance/d/tomcat.marathon-8ec5a13f-4dc2-11e7-96c5-1e7ed3479670 Error:KeeperErrorCode = NoNode for /marathon/state/instance/d/tomcat.marathon-8ec5a13f-4dc2-11e7-96c5-1e7ed3479670
2017-06-10 17:52:47,314 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x46 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/instance/3/marathon-lb.marathon-8ec1f7be-4dc2-11e7-96c5-1e7ed3479670 Error:KeeperErrorCode = NoNode for /marathon/state/instance/3/marathon-lb.marathon-8ec1f7be-4dc2-11e7-96c5-1e7ed3479670
2017-06-10 17:52:47,328 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x48 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/instance/8/hello-matathon.marathon-8eacc20d-4dc2-11e7-96c5-1e7ed3479670 Error:KeeperErrorCode = NoNode for /marathon/state/instance/8/hello-matathon.marathon-8eacc20d-4dc2-11e7-96c5-1e7ed3479670
2017-06-10 17:52:54,138 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x51 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/deployment/4/fd91e6b1-cc16-4b94-b0a5-f40241bbe1f9 Error:KeeperErrorCode = NoNode for /marathon/state/deployment/4/fd91e6b1-cc16-4b94-b0a5-f40241bbe1f9
2017-06-10 17:52:54,423 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:delete cxid:0x60 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/taskFailures/c/tomcat Error:KeeperErrorCode = NoNode for /marathon/state/taskFailures/c/tomcat
2017-06-10 17:52:57,097 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x64 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/deployment/8/e077ece6-9ab3-4878-b4a8-7f3a168e3906 Error:KeeperErrorCode = NoNode for /marathon/state/deployment/8/e077ece6-9ab3-4878-b4a8-7f3a168e3906
2017-06-10 17:52:57,319 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:delete cxid:0x6f zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/taskFailures/1/hello-matathon Error:KeeperErrorCode = NoNode for /marathon/state/taskFailures/1/hello-matathon
2017-06-10 17:54:32,447 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x71 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/apps/d/miv7 Error:KeeperErrorCode = NoNode for /marathon/state/apps/d/miv7
2017-06-10 17:54:32,448 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x72 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/apps/d/miv7/2017-06-10T09:54:32.363Z Error:KeeperErrorCode = NoNode for /marathon/state/apps/d/miv7/2017-06-10T09:54:32.363Z
2017-06-10 17:54:32,456 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x75 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/group/2/root/2017-06-10T09:54:32.363Z Error:KeeperErrorCode = NoNode for /marathon/state/group/2/root/2017-06-10T09:54:32.363Z
2017-06-10 17:54:32,465 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x77 zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/deployment/4/6bc8c0bd-4c05-4e12-aa3e-5566d776d3c2 Error:KeeperErrorCode = NoNode for /marathon/state/deployment/4/6bc8c0bd-4c05-4e12-aa3e-5566d776d3c2
2017-06-10 17:54:32,545 - INFO  [ProcessThread:-1:PrepRequestProcessor@419] - Got user-level KeeperException when processing sessionid:0x15c91616a3b0004 type:setData cxid:0x7d zxid:0xfffffffffffffffe txntype:unknown reqpath:n/a Error Path:/marathon/state/instance/0/miv7.marathon-cd863c52-4dc2-11e7-96c5-1e7ed3479670 Error:KeeperErrorCode = NoNode for /marathon/state/instance/0/miv7.marathon-cd863c52-4dc2-11e7-96c5-1e7ed3479670
